Wall time,Step,Value
1757428471.764338,0,-130.5616455078125
1757428516.8443778,1,-113.93596649169922
1757428565.1313603,2,-127.21591186523438
1757428613.9091668,3,-142.59872436523438
1757428662.3739145,4,-142.98471069335938
1757428710.9662797,5,-128.96517944335938
1757428759.8828368,6,-74.90567779541016
1757428809.0586646,7,-67.42321014404297
1757428857.7384646,8,-59.816131591796875
1757428906.823703,9,-45.2490119934082
