Wall time,Step,Value
1757428499.2987773,0,-163.73680114746094
1757428548.276223,1,-89.9930648803711
1757428596.7294858,2,-127.77590942382812
1757428644.8790057,3,-124.6397705078125
1757428693.0983074,4,-122.8411865234375
1757428741.5094914,5,-87.27629852294922
1757428790.1400416,6,-126.5392074584961
1757428839.1147273,7,-60.81169891357422
1757428888.007502,8,-69.48226928710938
1757428937.3165576,9,-32.78814697265625
