Wall time,Step,Value
1757418677.8010383,0,14.780120849609375
1757419039.0191722,1,-25.03758430480957
1757419404.2560213,2,106.38536071777344
1757419771.7631216,3,109.21927642822266
1757420143.1020715,4,109.78331756591797
1757420517.8604555,5,106.43816375732422
1757420892.388966,6,95.6864013671875
1757421271.2024317,7,115.49795532226562
1757421653.913053,8,110.74231719970703
1757422037.9833095,9,102.41328430175781
1757422426.2576795,10,104.13362884521484
1757422817.3112545,11,101.33295440673828
1757423209.3540127,12,99.87223815917969
1757423607.6061642,13,103.00019073486328
1757424009.7704842,14,95.12728881835938
1757424412.2793434,15,107.3214111328125
1757424816.801733,16,96.67378234863281
1757425224.0765026,17,103.16574096679688
1757425634.1098244,18,103.3025131225586
1757426047.656881,19,119.21539306640625
1757426463.4943373,20,114.00103759765625
1757426883.9715178,21,106.62134552001953
1757427307.786682,22,106.70967864990234
1757427733.603124,23,95.6391830444336
1757428162.8369186,24,121.36556243896484
1757428596.5812147,25,120.12838745117188
1757429032.3513508,26,101.72480773925781
1757429469.8752778,27,97.22113800048828
1757429911.1891634,28,101.7033920288086
1757430354.32355,29,102.63590240478516
1757430801.6319053,30,102.89398193359375
1757431252.6174643,31,98.32709503173828
1757431705.1524205,32,101.25503540039062
1757432157.739008,33,104.0740966796875
1757432617.2720337,34,101.25728607177734
1757433079.0637834,35,95.93533325195312
1757433544.1173334,36,87.01952362060547
1757434010.5166898,37,99.43360137939453
1757434481.3513474,38,105.17344665527344
1757434954.732263,39,104.02030944824219
1757435430.5325418,40,93.06214904785156
1757435910.9679408,41,108.79109954833984
1757436394.4455678,42,106.80831909179688
1757436880.3629115,43,108.63301849365234
1757437369.3981452,44,100.54203796386719
1757437861.266412,45,66.54696655273438
1757438355.272948,46,16.859920501708984
1757438852.6484592,47,98.88648986816406
1757439352.730965,48,107.9052505493164
1757439854.8490992,49,134.2430419921875
1757440361.5360856,50,107.73358154296875
1757440870.9197783,51,107.11820220947266
1757441382.613483,52,106.06395721435547
1757441896.1097548,53,106.29447174072266
1757442413.4272628,54,105.00334167480469
1757442935.3807306,55,98.64411926269531
1757443460.9520147,56,112.84793853759766
1757443989.131422,57,112.21575164794922
1757444519.099609,58,-18.27243423461914
1757445054.4003203,59,82.0468521118164
1757445591.3603427,60,120.69064331054688
1757446132.6616435,61,117.71853637695312
1757446676.1457212,62,136.5025177001953
1757447221.866721,63,107.51445007324219
1757447772.2154858,64,100.74799346923828
1757448324.0891926,65,104.53709411621094
1757448877.3007903,66,113.45913696289062
1757449434.643208,67,-40.35643005371094
1757449994.6435866,68,110.4231948852539
1757450556.4727802,69,108.90939331054688
1757451122.4455986,70,102.63856506347656
1757451690.989228,71,102.97229766845703
1757452262.9140754,72,114.15966796875
1757452838.8452127,73,103.79317474365234
1757453418.0719311,74,106.65802764892578
1757453997.4192896,75,55.618919372558594
1757454581.589545,76,114.14762115478516
1757455169.336354,77,114.40080261230469
1757455759.32667,78,94.79576110839844
1757456350.9607127,79,120.16590881347656
1757456945.624739,80,126.8991928100586
1757457545.3460503,81,103.68553924560547
1757458147.4135752,82,-9.657998085021973
1757458753.7550507,83,101.19621276855469
1757459362.0426307,84,33.168861389160156
1757459974.1111894,85,-5.036033630371094
1757460588.0580359,86,46.69061279296875
1757461205.3570619,87,117.57252502441406
1757461825.4008567,88,94.80132293701172
1757462447.1439917,89,-2.992542266845703
1757463074.3911343,90,118.65409851074219
1757463701.7070227,91,109.47628021240234
1757464333.7377863,92,123.1366958618164
1757464968.4382582,93,118.4433822631836
1757465603.823662,94,109.13008117675781
1757466245.1370285,95,88.62240600585938
1757466890.3896604,96,-25.420541763305664
1757467538.200297,97,72.48068237304688
1757468188.3889718,98,99.08363342285156
1757468841.6741579,99,28.03605079650879
1757469497.615026,100,-28.05315399169922
