Wall time,Step,Value
1757430902.8538616,0,-169.0371856689453
1757430947.5196724,1,-151.20233154296875
1757430995.663867,2,-153.87596130371094
1757431043.615427,3,-106.19009399414062
1757431091.861206,4,-116.5376968383789
1757431140.4012136,5,-65.73646545410156
1757431188.8906813,6,-86.34956359863281
1757431237.3979325,7,-69.02155303955078
1757431286.160645,8,-60.76500701904297
1757431334.9750764,9,-49.54756164550781
