Wall time,Step,Value
1757429934.2775578,0,-142.55001831054688
1757429978.9914522,1,-158.13296508789062
1757430027.0143833,2,-159.0827178955078
1757430074.9830096,3,-127.03014373779297
1757430123.0984514,4,-94.63835906982422
1757430171.6171393,5,-79.54624938964844
1757430219.8397162,6,-96.53064727783203
1757430268.2177246,7,-58.07533645629883
1757430316.7456334,8,-61.68447494506836
1757430365.5764828,9,-45.11823654174805
