Wall time,Step,Value
1757213476.778643,0,-27.041255950927734
1757213839.6891904,1,-78.66468048095703
1757214204.938429,2,2.581502914428711
1757214572.042803,3,25.08011245727539
1757214943.7888849,4,63.06450653076172
1757215318.0812333,5,108.88478088378906
1757215695.3276327,6,105.17813873291016
1757216075.3309238,7,108.79783630371094
1757216457.3643878,8,114.2616958618164
1757216844.3327837,9,107.69844055175781
1757217233.9821815,10,111.93760681152344
1757217627.1366374,11,107.68093872070312
1757218024.149239,12,106.50442504882812
1757218422.9479747,13,116.51073455810547
1757218824.2110565,14,108.82779693603516
1757219227.6645846,15,111.91592407226562
1757219636.2190971,16,99.02735900878906
1757220046.9340374,17,-36.93843460083008
1757220459.4360406,18,104.49301147460938
1757220877.2847447,19,125.57284545898438
1757221298.6167502,20,119.95862579345703
1757221720.9135635,21,112.56269073486328
1757222146.5049582,22,102.29601287841797
1757222577.474321,23,108.78677368164062
1757223010.1651285,24,112.4888916015625
1757223446.3302739,25,107.160888671875
1757223884.684708,26,134.74575805664062
1757224326.866175,27,105.76434326171875
1757224770.5633929,28,116.97756958007812
1757225218.3608103,29,110.83819580078125
1757225667.8481781,30,145.05010986328125
1757226120.850885,31,128.38583374023438
1757226577.4930625,32,120.72404479980469
1757227037.602377,33,109.292236328125
1757227500.9916034,34,115.37393188476562
1757227966.6235023,35,136.988037109375
1757228435.676357,36,117.45748138427734
1757228908.5824351,37,103.61355590820312
1757229381.7203202,38,103.13253021240234
1757229857.922363,39,104.8917007446289
1757230338.6451201,40,90.97712707519531
1757230824.1452026,41,111.26791381835938
1757231311.7614324,42,101.49971771240234
1757231802.3373058,43,44.340606689453125
1757232296.8128831,44,60.02029037475586
1757232792.9551384,45,18.904043197631836
1757233292.9644651,46,121.85401916503906
1757233796.3442113,47,111.13679504394531
1757234301.6402054,48,98.26737976074219
1757234813.1356437,49,103.16316223144531
1757235326.2311296,50,113.10728454589844
1757235841.7150195,51,-7.372657775878906
1757236360.4399664,52,116.46629333496094
1757236883.2808447,53,129.42849731445312
1757237409.34541,54,110.4961166381836
1757237939.5690088,55,120.71498107910156
1757238471.411797,56,65.05279541015625
1757239006.8702316,57,96.62686920166016
1757239544.7314322,58,96.84580993652344
1757240085.1061502,59,55.66801834106445
1757240629.7475379,60,72.56448364257812
1757241177.2340844,61,112.53396606445312
1757241729.1860373,62,110.02052307128906
1757242285.9152172,63,75.278564453125
1757242841.7058427,64,51.03028106689453
1757243402.1321938,65,129.24671936035156
1757243963.9550428,66,126.73979187011719
1757244531.3159084,67,117.61962127685547
1757245099.5620224,68,125.05323791503906
1757245673.84298,69,138.73931884765625
1757246248.3672986,70,107.39459228515625
1757246826.797585,71,124.9884262084961
1757247409.919635,72,114.49810028076172
1757247995.9266655,73,136.783935546875
1757248584.3664474,74,42.30964660644531
1757249176.9268708,75,131.18075561523438
1757249771.1620169,76,115.03388214111328
1757250368.2214077,77,87.73588562011719
1757250968.030524,78,102.69609069824219
1757251571.0445156,79,-24.112503051757812
1757252177.3067718,80,115.43875885009766
1757252786.6443484,81,87.45903778076172
1757253397.583028,82,102.7129135131836
1757254013.1819184,83,125.47250366210938
1757254629.2179585,84,99.20774841308594
1757255251.103863,85,120.94123077392578
1757255875.7294095,86,94.04833984375
1757256505.2557743,87,132.4564208984375
1757257138.2322273,88,133.4283905029297
1757257772.2784882,89,136.57843017578125
1757258408.8790455,90,105.3108901977539
1757259049.6816742,91,92.75408172607422
1757259692.1213353,92,103.21501159667969
1757260339.4221008,93,72.8526382446289
1757260989.8425524,94,122.91590881347656
1757261642.9523702,95,75.65845489501953
1757262298.5831957,96,69.22583770751953
1757262957.1952164,97,95.25437927246094
1757263620.3636155,98,54.890655517578125
1757264283.6782608,99,119.62284851074219
1757264952.0273397,100,92.71028137207031
