Wall time,Step,Value
1757520749.7010307,0,-31.327470779418945
1757521112.5793622,1,-75.95417022705078
1757521477.4767625,2,127.92181396484375
1757521845.2644029,3,97.13174438476562
1757522215.755073,4,102.35211944580078
1757522589.1808445,5,102.20542907714844
1757522965.2589586,6,104.98030853271484
1757523346.1526983,7,116.14472198486328
1757523728.9946759,8,100.69806671142578
1757524115.6712482,9,-29.398164749145508
1757524505.8459558,10,101.8990249633789
1757524897.3853834,11,31.390579223632812
1757525293.9814997,12,109.92601776123047
1757525691.658576,13,101.20645141601562
1757526093.255502,14,94.8190689086914
1757526497.2576122,15,103.75859069824219
1757526903.7394795,16,105.76033782958984
1757527312.6502237,17,101.1186752319336
1757527726.6957238,18,103.15177154541016
1757528143.335825,19,92.6755599975586
1757528565.281698,20,110.36468505859375
1757528988.7435389,21,105.38980102539062
1757529414.8831336,22,99.34078216552734
1757529845.0075705,23,105.61587524414062
1757530276.6601238,24,101.62875366210938
1757530712.4495695,25,102.85382843017578
1757531149.4040246,26,108.80260467529297
1757531592.4792671,27,101.49612426757812
1757532037.5058277,28,112.46965026855469
1757532485.4942908,29,114.95209503173828
1757532936.614018,30,103.26629638671875
1757533391.686938,31,102.04108428955078
1757533850.2168753,32,101.46554565429688
1757534310.1932583,33,115.25111389160156
1757534773.2177591,34,102.18219757080078
1757535238.9099753,35,108.3680648803711
1757535707.7539845,36,103.07176208496094
1757536180.0985916,37,102.0429916381836
1757536655.4262693,38,106.50471496582031
1757537134.3246822,39,119.5265121459961
1757537615.4241796,40,95.79237365722656
1757538099.5789294,41,121.49556732177734
1757538588.566431,42,-15.956417083740234
1757539080.5445092,43,99.8379135131836
1757539576.2648637,44,135.5333709716797
1757540071.7770402,45,97.69892120361328
1757540572.7685914,46,101.59239959716797
1757541076.6405501,47,103.69664764404297
1757541584.0756443,48,101.82107543945312
1757542095.4596295,49,106.55692291259766
1757542606.6940825,50,102.12986755371094
1757543123.7630012,51,104.05731201171875
1757543642.558407,52,61.785064697265625
1757544166.272328,53,68.5744400024414
1757544691.406631,54,123.9258041381836
1757545220.503223,55,123.70944213867188
1757545753.999585,56,101.1268539428711
1757546287.3550975,57,109.84098052978516
1757546825.5765405,58,91.55186462402344
1757547367.2420783,59,70.9810791015625
1757547911.93397,60,106.62750244140625
1757548459.8487208,61,-4.076145172119141
1757549011.263701,62,112.78897094726562
1757549562.9673321,63,114.12925720214844
1757550119.5060856,64,102.08563995361328
1757550677.371018,65,89.5220718383789
1757551241.5684903,66,107.06575012207031
1757551806.9651985,67,60.40094757080078
1757552375.4735909,68,119.1407699584961
1757552947.0558252,69,118.69348907470703
1757553521.0751164,70,107.72598266601562
1757554098.7991807,71,104.15621948242188
1757554680.1419044,72,100.95982360839844
1757555265.2353492,73,-27.779563903808594
1757555853.602101,74,-47.60456848144531
1757556442.8048143,75,126.93586730957031
1757557036.8526642,76,11.157855987548828
1757557635.0869486,77,-26.404699325561523
1757558236.3937964,78,26.7217960357666
1757558839.0819125,79,-2.8719329833984375
1757559446.10159,80,-4.4704742431640625
1757560056.2359712,81,119.13067626953125
1757560668.2192745,82,109.69453430175781
1757561285.3732038,83,119.5324478149414
1757561903.0753424,84,126.48696899414062
1757562524.6912713,85,102.27510833740234
1757563149.4053164,86,102.10891723632812
1757563777.556698,87,124.1159896850586
1757564410.4051247,88,134.90296936035156
1757565044.7764034,89,121.69266510009766
1757565682.5504742,90,140.89610290527344
1757566322.5723777,91,104.61618041992188
1757566965.9454362,92,108.343017578125
1757567613.6143591,93,113.41757202148438
1757568263.0186148,94,105.6814956665039
1757568916.0750127,95,99.9886703491211
1757569572.9698975,96,128.119384765625
1757570230.7819462,97,100.87469482421875
1757570892.7011702,98,108.0201416015625
1757571557.6221335,99,103.94401550292969
