Wall time,Step,Value
1757316428.932172,0,10.876178741455078
1757316791.0024257,1,-60.083900451660156
1757317155.3140302,2,53.34663391113281
1757317523.121935,3,99.96824645996094
1757317893.3674326,4,90.3506851196289
1757318269.3866644,5,105.91348266601562
1757318647.1815274,6,121.4825439453125
1757319027.202302,7,96.8084716796875
1757319411.427389,8,99.6679916381836
1757319798.3623414,9,93.3253402709961
1757320188.1925638,10,75.51436614990234
1757320581.147729,11,102.10306549072266
1757320976.8308208,12,102.9168930053711
1757321374.6037488,13,100.84814453125
1757321777.1285315,14,99.61040496826172
1757322181.7326453,15,103.32416534423828
1757322588.3815536,16,94.7461166381836
1757322998.40668,17,97.96163940429688
1757323411.733735,18,136.33387756347656
1757323827.9105697,19,104.97919464111328
1757324246.944754,20,95.89188385009766
1757325519.6342108,23,99.1886215209961
1757325951.6731284,24,130.7885284423828
1757326387.231308,25,104.0728759765625
1757326825.5261102,26,111.54012298583984
1757327265.2597642,27,105.88294219970703
1757327708.6799316,28,105.12128448486328
1757328157.2093472,29,110.3655776977539
1757328607.242376,30,101.29713439941406
1757329061.139822,31,18.822460174560547
1757329517.7535315,32,103.46336364746094
1757329976.6822298,33,100.41565704345703
1757330438.7940042,34,111.96366882324219
1757330903.21387,35,105.89578247070312
1757331372.8751361,36,101.94966888427734
1757331844.4769251,37,104.7127685546875
1757332319.6954734,38,102.93370056152344
1757332797.5155458,39,103.4229965209961
1757333277.3889182,40,97.5240707397461
1757333760.7717185,41,99.36263275146484
1757334247.2586162,42,104.41357421875
1757334737.6198394,43,86.97505187988281
1757335229.3412964,44,-30.34014129638672
1757335726.7567759,45,101.9920883178711
1757336226.28673,46,113.26335906982422
1757336728.9803896,47,98.02815246582031
1757337234.2719185,48,92.3859634399414
1757337740.9284794,49,101.99708557128906
1757338253.3148668,50,108.9044189453125
1757338766.6729531,51,92.09668731689453
1757339285.1790276,52,93.0793685913086
1757339806.5637243,53,106.63618469238281
1757340330.9505033,54,-23.644807815551758
1757340859.4243884,55,86.3741455078125
1757341388.2682478,56,100.6499252319336
1757341920.3901289,57,100.24747467041016
1757342457.2581146,58,100.44708251953125
1757342997.1145651,59,93.84439086914062
1757343539.0492406,60,3.0880236625671387
1757344084.7124524,61,107.13622283935547
1757344633.4996278,62,40.023311614990234
1757345185.986202,63,-2.5390663146972656
1757345741.493417,64,101.89664459228516
1757346302.458123,65,111.49581146240234
1757346861.6516252,66,41.48808288574219
1757347424.2124765,67,118.31551361083984
1757347991.0593896,68,109.82417297363281
1757348560.0439463,69,109.56047058105469
1757349133.2738202,70,59.29241943359375
1757349708.435435,71,115.61277770996094
1757350286.5735009,72,124.09442138671875
1757350870.5556083,73,115.26557159423828
1757351458.1082873,74,103.56233978271484
1757352048.750603,75,113.97045135498047
1757352639.8893533,76,119.54163360595703
1757353235.5453846,77,7.679378509521484
1757353832.8813536,78,-17.726123809814453
1757354435.5475426,79,114.05353546142578
1757355040.6257472,80,100.71730041503906
1757355649.8365493,81,109.03561401367188
1757356260.7583206,82,117.10065460205078
1757356875.2776942,83,95.0804214477539
1757357492.133776,84,103.24462890625
1757358111.029247,85,106.17475891113281
1757358734.6191916,86,109.41044616699219
1757359361.1089592,87,105.06304168701172
1757359990.731605,88,107.6116943359375
1757360623.605457,89,87.36581420898438
1757361259.3507698,90,-42.99119186401367
1757361899.0381274,91,104.5386962890625
1757362539.543229,92,97.01555633544922
1757363183.298453,93,110.8184585571289
1757363832.8624403,94,107.00270080566406
1757364484.0088956,95,93.43379211425781
1757365135.9871144,96,106.71095275878906
1757365789.898741,97,42.27765655517578
1757366450.8008492,98,99.49263763427734
1757367114.8400614,99,111.17060852050781
1757367779.7425783,100,106.79772186279297
