Wall time,Step,Value
1757430929.4911792,0,-133.16673278808594
1757430978.3596923,1,-114.90914916992188
1757431025.974876,2,-90.04107666015625
1757431073.7665348,3,-91.9445571899414
1757431122.2099788,4,-78.17083740234375
1757431170.1835673,5,-61.1875
1757431218.483098,6,-54.41290283203125
1757431266.8232262,7,-54.25840377807617
1757431315.3967452,8,-47.86098861694336
1757431363.988141,9,-32.51292419433594
