Wall time,Step,Value
1757429449.40071,0,-127.77130126953125
1757429494.275517,1,-125.18370056152344
1757429542.0866287,2,-133.80104064941406
1757429590.1691597,3,-110.0506820678711
1757429638.2086065,4,-166.31143188476562
1757429686.337612,5,-88.59101104736328
1757429734.9846323,6,-133.94912719726562
1757429784.0156646,7,-60.22119903564453
1757429832.6465428,8,-79.17362213134766
1757429881.2643354,9,-55.18694305419922
