Wall time,Step,Value
1757429475.718584,0,-150.48831176757812
1757429524.4046748,1,-131.4354705810547
1757429572.0590794,2,-135.35057067871094
1757429620.0417163,3,-133.45681762695312
1757429667.8973556,4,-111.95182037353516
1757429716.3712811,5,-103.9568862915039
1757429764.7766988,6,-64.97492980957031
1757429813.375618,7,-63.54712677001953
1757429861.7288675,8,-65.4446029663086
1757429910.1862423,9,-67.88938903808594
